Hostname	Node Name	Validator ID
geth-04.ih-eu-mda1.nimbus.hoodi	beacon-node-hoodi-stable	0x801d36bd7f16ca753ed47f83f67e3cf79129c26efdc47cd5438ea12f280028321e49cbe1d8c263677afdd189e6061cbe
geth-04.ih-eu-mda1.nimbus.hoodi	beacon-node-hoodi-stable	0x801d37d422dc25b230d19ac2dd5700ecd0aba50b8994f3290a710f417e8950d04f96dced2db0239392be25a21b9a6e50
geth-04.ih-eu-mda1.nimbus.hoodi	beacon-node-hoodi-stable	0x801d60290fa6ba9588934c49ea71ea9cf4848ef0f33effd8723d955456bd0dd6422ff50e0ea7fda82faebe9c6c1b0a17
geth-04.ih-eu-mda1.nimbus.hoodi	beacon-node-hoodi-stable	0x801d90b439b30c62066a1a6f1ddf19e3f5afb9218247dbf4ad646a880e34734076a6de7d6501ef64fc6fb140ec11911c
geth-04.ih-eu-mda1.nimbus.hoodi	beacon-node-hoodi-stable	0x801dd6be3f80ef414d6a884e6503a50c7aa6f12ef6a264cb709b0ebf05050ba939a283c326ca13a1a431ac13907e1010
geth-04.ih-eu-mda1.nimbus.hoodi	beacon-node-hoodi-stable	0x801e17f310df070d0d2a35586c4c9aa4ca805a3f3f3bf73793a2484a8075bc6ceb1783f1e29c8ed7d3e167afaa634e84
geth-04.ih-eu-mda1.nimbus.hoodi	beacon-node-hoodi-stable	0x801ed02c16188f8da508e591b42188f6f8c45f6cd78481650dd33f051ff44a1e38253b49153a2e2c4e4e4ee8c4f82d04
geth-04.ih-eu-mda1.nimbus.hoodi	beacon-node-hoodi-stable	0x801ee357509f7c3a99e5bf5790b56492a07eabf7938acab0eb21b1955c3ce5a6c7b63499f05ec4d746cfa3c85009b0bb
geth-04.ih-eu-mda1.nimbus.hoodi	beacon-node-hoodi-stable	0x801f086dda709b45ae60636e31db3beb63b681787489753d0f70fc2e555e9117c43c6508df4496d9c71d916acb0ab212
geth-04.ih-eu-mda1.nimbus.hoodi	beacon-node-hoodi-stable	0x801f2821845c3672cf4db2e7835488c1fbefb15cd7f86675d126e74e7ccf995b1cd01d8af9a958d363ec9405632f5380
geth-04.ih-eu-mda1.nimbus.hoodi	beacon-node-hoodi-stable	0x801f451aa5b6ae4fde03eb7eb34c4aefe13288da9b4af84b0aaa7b077a29d256527152ab53e07563be040f3f4ddde600
geth-04.ih-eu-mda1.nimbus.hoodi	beacon-node-hoodi-stable	0x80200384087b19806a61fb25d8966702e1d8b68ceb9d6916a54f9413af22f9e1d7a1b7e5c9a3d716cfba2382288ca1e0
geth-04.ih-eu-mda1.nimbus.hoodi	beacon-node-hoodi-stable	0x802033ef2f0057a63142fcf5a032ecc4b2ce47289362fc4a5cdda384382ef718707d0ba31906c78b7eeb28c865ae7b4e
geth-04.ih-eu-mda1.nimbus.hoodi	beacon-node-hoodi-stable	0x8020697ba09ef7a130895a09092f5b306195acb8312e5b3c7b1dea22214626bd64b55cf79dbf4276bf6f323bd3bbb9fe
geth-04.ih-eu-mda1.nimbus.hoodi	beacon-node-hoodi-stable	0x80206a735ec89382ccb82024cf73ee381389d44a3756fc0cb5a91cd6ce5909ca55cb381fc48a45a92ecfb1c3a73ee939
geth-04.ih-eu-mda1.nimbus.hoodi	beacon-node-hoodi-stable	0x802200781d152ab3f46e4bcf8077510ffc387ccf46ff3aea3bfe7f9e8502d815d7a489b21d44d3957c7335ebc6b420d2
geth-04.ih-eu-mda1.nimbus.hoodi	beacon-node-hoodi-stable	0x80221bf34b7e1428817aa6208a47a8fba1a86f1e0b295252282c1551cb6479db9d72601a96eac64a779f321ba1f46de2
geth-04.ih-eu-mda1.nimbus.hoodi	beacon-node-hoodi-stable	0x80227089c62e7b3f69e64f0084e07647c9a128a1dd49c652006203efdca5a24903f53cabba5225cded085bc0b0e23d43
geth-04.ih-eu-mda1.nimbus.hoodi	beacon-node-hoodi-stable	0x8022c535408cc7e34d56668c108396301ce89642eaddb8423e8b7801b1273b226b619f8acd44843adfa1fe1a30ec4184
geth-04.ih-eu-mda1.nimbus.hoodi	beacon-node-hoodi-stable	0x8022d1e5318a827d6954fc20e78c19081037f98e7b2c0ccc37858682542b9e395ef2326ee750936f83ede03ef46c37af
geth-04.ih-eu-mda1.nimbus.hoodi	beacon-node-hoodi-stable	0x80232c60c3b7031ad74d843aefa284f4cee8155ab15439440a2cc765fd514e1a2859e1c49c557e57afbbb7850bfc6d18
